user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
6jwht8b4,1414800000000,7,6,9,0
6jwht8b4,1414886400000,11,4,8,1
6jwht8b4,1414972800000,7,8,8,6
6jwht8b4,1415059200000,6,7,6,7
6jwht8b4,1415145600000,9,3,5,3
6jwht8b4,1415232000000,6,4,0,1
6jwht8b4,1415318400000,4,0,7,8
6jwht8b4,1415404800000,11,4,1,3
6jwht8b4,1415491200000,10,9,4,4
6jwht8b4,1415577600000,6,0,0,5
6jwht8b4,1415664000000,7,9,4,1
6jwht8b4,1415750400000,8,2,0,8
6jwht8b4,1415836800000,7,8,5,9
6jwht8b4,1415923200000,7,1,1,8
6jwht8b4,1416009600000,10,8,9,6
6jwht8b4,1416096000000,10,4,7,1
6jwht8b4,1416182400000,9,1,4,4
6jwht8b4,1416268800000,4,3,4,4
6jwht8b4,1416355200000,7,9,8,1
6jwht8b4,1416441600000,6,6,1,7
6jwht8b4,1416528000000,11,5,8,5
6jwht8b4,1416614400000,9,0,1,8
6jwht8b4,1416700800000,10,4,6,4
6jwht8b4,1416787200000,11,2,2,8
6jwht8b4,1416873600000,4,4,0,5
6jwht8b4,1416960000000,11,3,2,5
6jwht8b4,1417046400000,8,7,5,5
6jwht8b4,1417132800000,4,4,6,3
6jwht8b4,1417219200000,4,2,2,4
6jwht8b4,1417305600000,8,4,4,7
