user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
TT7uxQF2,1398902400000,3,0,0,0
TT7uxQF2,1398988800000,2,0,0,0
TT7uxQF2,1399075200000,0,0,0,0
TT7uxQF2,1399161600000,1,0,0,0
TT7uxQF2,1399248000000,2,0,0,0
TT7uxQF2,1399334400000,3,0,0,0
TT7uxQF2,1399420800000,4,0,0,0
TT7uxQF2,1399507200000,3,0,0,0
TT7uxQF2,1399593600000,3,0,0,0
TT7uxQF2,1399680000000,2,0,0,0
TT7uxQF2,1399766400000,3,0,0,0
TT7uxQF2,1399852800000,4,0,0,0
TT7uxQF2,1399939200000,2,0,0,0
TT7uxQF2,1400025600000,1,0,0,0
TT7uxQF2,1400112000000,2,0,0,0
TT7uxQF2,1400198400000,1,0,0,0
TT7uxQF2,1400284800000,1,0,0,0
TT7uxQF2,1400371200000,1,0,0,0
TT7uxQF2,1400457600000,2,0,0,0
TT7uxQF2,1400544000000,1,0,0,0
TT7uxQF2,1400630400000,0,0,0,0
TT7uxQF2,1400716800000,1,0,0,0
TT7uxQF2,1400803200000,0,0,0,0
TT7uxQF2,1400889600000,0,0,0,0
TT7uxQF2,1400976000000,1,0,0,0
TT7uxQF2,1401062400000,1,0,0,0
TT7uxQF2,1401148800000,1,0,0,0
TT7uxQF2,1401235200000,2,0,0,0
TT7uxQF2,1401321600000,1,0,0,0
TT7uxQF2,1401408000000,2,0,0,0
TT7uxQF2,1401494400000,1,0,0,0
