user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
EbXzspQl,1412121600000,8,7,1,4
EbXzspQl,1412208000000,10,0,0,6
EbXzspQl,1412294400000,6,4,1,5
EbXzspQl,1412380800000,11,4,7,3
EbXzspQl,1412467200000,11,8,3,7
EbXzspQl,1412553600000,9,9,7,1
EbXzspQl,1412640000000,6,3,3,1
EbXzspQl,1412726400000,5,5,0,1
EbXzspQl,1412812800000,11,3,9,8
EbXzspQl,1412899200000,8,3,7,2
EbXzspQl,1412985600000,9,1,5,1
EbXzspQl,1413072000000,11,9,3,5
EbXzspQl,1413158400000,9,4,6,7
EbXzspQl,1413244800000,4,5,2,4
EbXzspQl,1413331200000,11,8,1,0
EbXzspQl,1413417600000,6,2,4,7
EbXzspQl,1413504000000,8,1,4,9
EbXzspQl,1413590400000,10,6,1,9
EbXzspQl,1413676800000,11,5,5,9
EbXzspQl,1413763200000,6,3,6,9
EbXzspQl,1413849600000,6,7,0,2
EbXzspQl,1413936000000,4,6,6,6
EbXzspQl,1414022400000,6,0,7,1
EbXzspQl,1414108800000,6,0,7,9
EbXzspQl,1414195200000,9,6,5,0
EbXzspQl,1414281600000,11,6,1,0
EbXzspQl,1414368000000,6,3,1,7
EbXzspQl,1414454400000,5,5,9,2
EbXzspQl,1414540800000,11,1,7,3
EbXzspQl,1414627200000,5,1,5,6
EbXzspQl,1414713600000,6,2,1,6
EbXzspQl,1414800000000,4,9,4,4
EbXzspQl,1414886400000,4,9,7,9
EbXzspQl,1414972800000,8,5,0,1
EbXzspQl,1415059200000,10,0,8,9
EbXzspQl,1415145600000,11,8,4,8
EbXzspQl,1415232000000,6,6,8,7
EbXzspQl,1415318400000,6,9,5,0
EbXzspQl,1415404800000,9,1,1,6
EbXzspQl,1415491200000,6,6,3,0
EbXzspQl,1415577600000,4,3,2,3
EbXzspQl,1415664000000,8,1,5,9
EbXzspQl,1415750400000,11,9,5,8
EbXzspQl,1415836800000,6,9,5,0
EbXzspQl,1415923200000,5,0,6,2
EbXzspQl,1416009600000,7,9,5,4
EbXzspQl,1416096000000,8,8,5,3
EbXzspQl,1416182400000,11,4,0,0
EbXzspQl,1416268800000,5,6,7,2
EbXzspQl,1416355200000,11,3,1,8
EbXzspQl,1416441600000,6,0,8,9
EbXzspQl,1416528000000,6,4,8,2
EbXzspQl,1416614400000,7,6,1,9
EbXzspQl,1416700800000,5,8,5,0
EbXzspQl,1416787200000,4,9,6,1
EbXzspQl,1416873600000,11,9,0,0
EbXzspQl,1416960000000,10,1,9,5
EbXzspQl,1417046400000,9,4,6,5
EbXzspQl,1417132800000,5,0,0,8
EbXzspQl,1417219200000,11,6,6,7
EbXzspQl,1417305600000,7,8,8,3
