user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
nNzENYhe,1406851200000,10,3,9,0
nNzENYhe,1406937600000,8,7,7,6
nNzENYhe,1407024000000,11,9,7,5
nNzENYhe,1407110400000,4,3,2,8
nNzENYhe,1407196800000,8,4,0,5
nNzENYhe,1407283200000,8,7,0,0
nNzENYhe,1407369600000,9,1,7,9
nNzENYhe,1407456000000,9,0,2,4
nNzENYhe,1407542400000,6,3,1,8
nNzENYhe,1407628800000,8,0,9,8
nNzENYhe,1407715200000,10,6,9,6
nNzENYhe,1407801600000,7,3,4,4
nNzENYhe,1407888000000,4,1,7,2
nNzENYhe,1407974400000,6,4,0,3
nNzENYhe,1408060800000,6,0,4,0
nNzENYhe,1408147200000,8,3,1,8
nNzENYhe,1408233600000,5,1,5,1
nNzENYhe,1408320000000,9,3,9,0
nNzENYhe,1408406400000,6,5,1,4
nNzENYhe,1408492800000,7,8,2,4
nNzENYhe,1408579200000,4,3,8,3
nNzENYhe,1408665600000,6,7,6,1
nNzENYhe,1408752000000,9,5,3,0
nNzENYhe,1408838400000,5,9,9,3
nNzENYhe,1408924800000,9,5,0,3
nNzENYhe,1409011200000,8,5,9,5
nNzENYhe,1409097600000,4,2,7,6
nNzENYhe,1409184000000,4,6,0,5
nNzENYhe,1409270400000,8,1,4,3
nNzENYhe,1409356800000,11,7,2,5
nNzENYhe,1409443200000,6,2,7,6
nNzENYhe,1409529600000,7,9,6,2
nNzENYhe,1409616000000,5,4,9,0
nNzENYhe,1409702400000,9,2,0,2
nNzENYhe,1409788800000,5,0,7,7
nNzENYhe,1409875200000,11,6,3,7
nNzENYhe,1409961600000,10,1,6,2
nNzENYhe,1410048000000,6,6,4,1
nNzENYhe,1410134400000,10,1,0,0
nNzENYhe,1410220800000,5,4,6,3
nNzENYhe,1410307200000,9,9,9,8
nNzENYhe,1410393600000,8,3,3,1
nNzENYhe,1410480000000,9,8,5,6
nNzENYhe,1410566400000,5,6,4,2
nNzENYhe,1410652800000,4,0,6,2
nNzENYhe,1410739200000,11,3,5,2
nNzENYhe,1410825600000,11,9,0,8
nNzENYhe,1410912000000,5,7,9,4
nNzENYhe,1410998400000,11,3,2,5
nNzENYhe,1411084800000,5,9,0,9
nNzENYhe,1411171200000,10,1,8,5
nNzENYhe,1411257600000,4,9,6,9
nNzENYhe,1411344000000,9,5,6,7
nNzENYhe,1411430400000,7,7,2,4
nNzENYhe,1411516800000,8,7,5,3
nNzENYhe,1411603200000,7,9,1,5
nNzENYhe,1411689600000,11,2,1,1
nNzENYhe,1411776000000,9,3,2,6
nNzENYhe,1411862400000,10,4,4,4
nNzENYhe,1411948800000,9,8,5,7
nNzENYhe,1412035200000,10,6,5,0
nNzENYhe,1412121600000,9,9,3,1
nNzENYhe,1412208000000,10,4,5,3
nNzENYhe,1412294400000,11,5,8,1
nNzENYhe,1412380800000,9,2,6,9
nNzENYhe,1412467200000,8,4,0,4
nNzENYhe,1412553600000,11,8,4,4
nNzENYhe,1412640000000,7,9,9,0
nNzENYhe,1412726400000,7,4,3,2
nNzENYhe,1412812800000,4,9,2,8
nNzENYhe,1412899200000,7,5,3,3
nNzENYhe,1412985600000,6,8,8,9
nNzENYhe,1413072000000,4,8,9,5
nNzENYhe,1413158400000,11,1,4,7
nNzENYhe,1413244800000,11,7,9,2
nNzENYhe,1413331200000,10,6,4,3
nNzENYhe,1413417600000,10,2,4,3
nNzENYhe,1413504000000,5,5,9,0
nNzENYhe,1413590400000,4,6,8,9
nNzENYhe,1413676800000,5,5,5,8
nNzENYhe,1413763200000,8,2,8,8
nNzENYhe,1413849600000,8,6,5,6
nNzENYhe,1413936000000,7,5,7,4
nNzENYhe,1414022400000,7,0,4,3
nNzENYhe,1414108800000,11,4,0,3
nNzENYhe,1414195200000,11,4,3,7
nNzENYhe,1414281600000,7,6,4,1
nNzENYhe,1414368000000,4,1,5,2
nNzENYhe,1414454400000,4,8,7,6
nNzENYhe,1414540800000,4,6,9,1
nNzENYhe,1414627200000,9,9,9,8
nNzENYhe,1414713600000,7,3,7,5
