user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
bqL7Z9FF,1398902400000,10,5,8,1
bqL7Z9FF,1398988800000,7,9,3,0
bqL7Z9FF,1399075200000,10,2,2,1
bqL7Z9FF,1399161600000,9,9,0,0
bqL7Z9FF,1399248000000,10,9,1,9
bqL7Z9FF,1399334400000,8,3,8,2
bqL7Z9FF,1399420800000,5,8,0,2
bqL7Z9FF,1399507200000,10,7,7,3
bqL7Z9FF,1399593600000,6,3,8,6
bqL7Z9FF,1399680000000,5,3,8,3
bqL7Z9FF,1399766400000,8,9,9,9
bqL7Z9FF,1399852800000,10,3,9,4
bqL7Z9FF,1399939200000,9,9,1,2
bqL7Z9FF,1400025600000,8,2,5,6
bqL7Z9FF,1400112000000,5,4,6,9
bqL7Z9FF,1400198400000,9,3,1,1
bqL7Z9FF,1400284800000,11,9,7,8
bqL7Z9FF,1400371200000,6,9,2,8
bqL7Z9FF,1400457600000,11,9,6,1
bqL7Z9FF,1400544000000,6,2,0,0
bqL7Z9FF,1400630400000,9,0,5,0
bqL7Z9FF,1400716800000,8,8,5,4
bqL7Z9FF,1400803200000,6,1,3,8
bqL7Z9FF,1400889600000,9,9,6,4
bqL7Z9FF,1400976000000,4,6,0,1
bqL7Z9FF,1401062400000,6,6,0,0
bqL7Z9FF,1401148800000,10,4,6,0
bqL7Z9FF,1401235200000,7,5,0,3
bqL7Z9FF,1401321600000,5,7,5,1
bqL7Z9FF,1401408000000,11,5,2,4
bqL7Z9FF,1401494400000,9,6,1,7
bqL7Z9FF,1401580800000,6,7,3,9
bqL7Z9FF,1401667200000,5,9,0,0
bqL7Z9FF,1401753600000,5,1,8,0
bqL7Z9FF,1401840000000,5,1,2,2
bqL7Z9FF,1401926400000,10,4,7,5
bqL7Z9FF,1402012800000,7,8,4,3
bqL7Z9FF,1402099200000,11,1,3,5
bqL7Z9FF,1402185600000,10,2,3,4
bqL7Z9FF,1402272000000,9,9,4,6
bqL7Z9FF,1402358400000,9,4,6,2
bqL7Z9FF,1402444800000,4,0,9,0
bqL7Z9FF,1402531200000,11,1,3,3
bqL7Z9FF,1402617600000,7,5,9,2
bqL7Z9FF,1402704000000,5,2,2,8
bqL7Z9FF,1402790400000,7,3,7,9
bqL7Z9FF,1402876800000,6,1,6,3
bqL7Z9FF,1402963200000,4,1,0,5
bqL7Z9FF,1403049600000,10,3,8,0
bqL7Z9FF,1403136000000,6,4,6,3
bqL7Z9FF,1403222400000,5,1,2,3
bqL7Z9FF,1403308800000,4,9,4,3
bqL7Z9FF,1403395200000,10,6,5,0
bqL7Z9FF,1403481600000,11,5,3,5
bqL7Z9FF,1403568000000,5,6,2,5
bqL7Z9FF,1403654400000,9,0,7,6
bqL7Z9FF,1403740800000,11,3,9,4
bqL7Z9FF,1403827200000,7,5,6,2
bqL7Z9FF,1403913600000,5,0,2,5
bqL7Z9FF,1404000000000,10,5,9,9
bqL7Z9FF,1404086400000,9,6,2,2
bqL7Z9FF,1404172800000,4,2,8,7
bqL7Z9FF,1404259200000,5,6,6,2
bqL7Z9FF,1404345600000,5,1,9,1
bqL7Z9FF,1404432000000,9,0,3,6
bqL7Z9FF,1404518400000,5,8,5,0
bqL7Z9FF,1404604800000,8,8,7,4
bqL7Z9FF,1404691200000,6,3,0,2
bqL7Z9FF,1404777600000,9,3,5,4
bqL7Z9FF,1404864000000,5,0,8,8
bqL7Z9FF,1404950400000,5,0,1,0
bqL7Z9FF,1405036800000,6,4,6,1
bqL7Z9FF,1405123200000,10,3,9,6
bqL7Z9FF,1405209600000,7,2,5,2
bqL7Z9FF,1405296000000,5,3,8,2
bqL7Z9FF,1405382400000,11,5,7,0
bqL7Z9FF,1405468800000,10,3,1,6
bqL7Z9FF,1405555200000,4,7,5,7
bqL7Z9FF,1405641600000,6,3,9,8
bqL7Z9FF,1405728000000,11,0,6,8
bqL7Z9FF,1405814400000,5,1,7,3
bqL7Z9FF,1405900800000,9,5,0,4
bqL7Z9FF,1405987200000,7,9,0,0
bqL7Z9FF,1406073600000,5,6,0,8
bqL7Z9FF,1406160000000,10,2,9,2
bqL7Z9FF,1406246400000,4,4,5,0
bqL7Z9FF,1406332800000,6,6,3,8
bqL7Z9FF,1406419200000,11,9,5,8
bqL7Z9FF,1406505600000,5,4,4,0
bqL7Z9FF,1406592000000,6,2,3,0
bqL7Z9FF,1406678400000,5,5,7,2
bqL7Z9FF,1406764800000,4,5,0,8
bqL7Z9FF,1406851200000,9,3,7,8
bqL7Z9FF,1406937600000,6,8,6,8
bqL7Z9FF,1407024000000,11,7,4,5
bqL7Z9FF,1407110400000,8,9,8,4
bqL7Z9FF,1407196800000,5,1,0,4
bqL7Z9FF,1407283200000,9,7,7,2
