user_id,timestamp,hours_slept,sleep_quality,energy_level,mood
TFHJHcsd,1409529600000,7,3,5,0
TFHJHcsd,1409616000000,9,6,3,6
TFHJHcsd,1409702400000,4,1,2,1
TFHJHcsd,1409788800000,9,8,4,4
TFHJHcsd,1409875200000,11,5,0,5
TFHJHcsd,1409961600000,11,4,5,9
TFHJHcsd,1410048000000,5,1,2,2
TFHJHcsd,1410134400000,8,0,6,5
TFHJHcsd,1410220800000,4,6,5,2
TFHJHcsd,1410307200000,8,5,9,9
TFHJHcsd,1410393600000,6,4,3,5
TFHJHcsd,1410480000000,9,2,3,2
TFHJHcsd,1410566400000,8,4,3,1
TFHJHcsd,1410652800000,10,8,8,0
TFHJHcsd,1410739200000,4,2,7,7
TFHJHcsd,1410825600000,9,7,6,0
TFHJHcsd,1410912000000,9,2,3,4
TFHJHcsd,1410998400000,6,0,7,0
TFHJHcsd,1411084800000,6,9,0,0
TFHJHcsd,1411171200000,8,3,9,4
TFHJHcsd,1411257600000,10,8,3,4
TFHJHcsd,1411344000000,10,7,0,2
TFHJHcsd,1411430400000,11,6,8,9
TFHJHcsd,1411516800000,7,4,7,7
TFHJHcsd,1411603200000,10,1,8,5
TFHJHcsd,1411689600000,11,6,0,2
TFHJHcsd,1411776000000,10,7,1,2
TFHJHcsd,1411862400000,5,8,1,4
TFHJHcsd,1411948800000,8,7,0,7
TFHJHcsd,1412035200000,4,8,2,7
